juris_id,ecozone,canfi_genus,a,b,c,k,volmin,genus
NT,12,144,0.6192424991,-0.020123226,7.2744396889,-1e-8,26.5,CELT
NT,12,145,0.6192424991,-0.020123226,7.2744396889,-1e-8,26.5,AMEL
NT,12,146,0.6192424991,-0.020123226,7.2744396889,-1e-8,26.5,CORY
NT,12,147,0.6192424991,-0.020123226,7.2744396889,-1e-8,26.5,CRAT
NT,12,148,0.6192424991,-0.020123226,7.2744396889,-1e-8,26.5,ILEX
NT,12,149,0.6192424991,-0.020123226,7.2744396889,-1e-8,26.5,MALU
NT,12,150,0.6192424991,-0.020123226,7.2744396889,-1e-8,26.5,NEMO
NT,12,151,0.6192424991,-0.020123226,7.2744396889,-1e-8,26.5,RHUS
NT,12,152,0.6192424991,-0.020123226,7.2744396889,-1e-8,26.5,SORB
NT,12,153,0.6192424991,-0.020123226,7.2744396889,-1e-8,26.5,VIBU
NT,12,154,0.6192424991,-0.020123226,7.2744396889,-1e-8,26.5,CAST
NT,12,155,0.6192424991,-0.020123226,7.2744396889,-1e-8,26.5,ASIM
NU,1,1,0.8687409255,-0.024240329,1.0616740797,-0.072813812,5,PICE
NU,1,2,0.9127327731,-0.017859017,1.6848740978,-0.00100001,3.5,PINU
NU,1,3,0.935964422,-0.014757331,1.4918282783,-0.050339263,12,ABIE
NU,1,4,1.5421994155,-0.012611689,0.5104521601,-0.617908483,15,TSUG
NU,1,6,0.8818864587,-0.014896321,1.450516939,-0.00100001,3,LARI
NU,1,7,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,THUJ
NU,1,9,0.9367664464,-0.014486927,1.5114493263,-0.00100001,3,POPU
NU,1,10,1.0864577362,-0.011878174,0.76834317,-0.13742605,6.5,BETU
NU,1,11,0.9148694251,-0.014318118,0.8196533989,-0.00100001,NA,ACER
NU,1,12,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GENH
NU,1,71,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,JUNI
NU,1,72,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,TAXU
NU,1,73,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,CHAM
NU,1,121,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CARY
NU,1,122,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,JUGL
NU,1,123,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ALNU
NU,1,124,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,OSTR
NU,1,125,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CARP
NU,1,126,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,FAGU
NU,1,127,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,QUER
NU,1,128,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ULMU
NU,1,129,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MORU
NU,1,130,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,LIRI
NU,1,131,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MAGN
NU,1,132,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SASS
NU,1,133,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,PLAT
NU,1,134,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,PRUN
NU,1,135,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GLED
NU,1,136,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ROBI
NU,1,137,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,TILI
NU,1,138,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,NYSS
NU,1,139,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CORN
NU,1,140,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ARBU
NU,1,141,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,FRAX
NU,1,142,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SALI
NU,1,143,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GYMN
NU,1,144,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CELT
NU,1,145,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,AMEL
NU,1,146,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CORY
NU,1,147,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CRAT
NU,1,148,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ILEX
NU,1,149,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MALU
NU,1,150,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,NEMO
NU,1,151,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,RHUS
NU,1,152,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SORB
NU,1,153,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,VIBU
NU,1,154,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CAST
NU,1,155,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ASIM
NU,2,1,0.8687409255,-0.024240329,1.0616740797,-0.072813812,5,PICE
NU,2,2,0.9127327731,-0.017859017,1.6848740978,-0.00100001,3.5,PINU
NU,2,3,0.935964422,-0.014757331,1.4918282783,-0.050339263,12,ABIE
NU,2,4,1.5421994155,-0.012611689,0.5104521601,-0.617908483,15,TSUG
NU,2,6,0.8818864587,-0.014896321,1.450516939,-0.00100001,3,LARI
NU,2,7,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,THUJ
NU,2,9,0.9367664464,-0.014486927,1.5114493263,-0.00100001,3,POPU
NU,2,10,1.0864577362,-0.011878174,0.76834317,-0.13742605,6.5,BETU
NU,2,11,0.9148694251,-0.014318118,0.8196533989,-0.00100001,NA,ACER
NU,2,12,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GENH
NU,2,71,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,JUNI
NU,2,72,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,TAXU
NU,2,73,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,CHAM
NU,2,121,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CARY
NU,2,122,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,JUGL
NU,2,123,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ALNU
NU,2,124,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,OSTR
NU,2,125,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CARP
NU,2,126,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,FAGU
NU,2,127,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,QUER
NU,2,128,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ULMU
NU,2,129,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MORU
NU,2,130,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,LIRI
NU,2,131,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MAGN
NU,2,132,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SASS
NU,2,133,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,PLAT
NU,2,134,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,PRUN
NU,2,135,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GLED
NU,2,136,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ROBI
NU,2,137,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,TILI
NU,2,138,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,NYSS
NU,2,139,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CORN
NU,2,140,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ARBU
NU,2,141,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,FRAX
NU,2,142,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SALI
NU,2,143,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GYMN
NU,2,144,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CELT
NU,2,145,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,AMEL
NU,2,146,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CORY
NU,2,147,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CRAT
NU,2,148,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ILEX
NU,2,149,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MALU
NU,2,150,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,NEMO
NU,2,151,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,RHUS
NU,2,152,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SORB
NU,2,153,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,VIBU
NU,2,154,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CAST
NU,2,155,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ASIM
NU,3,1,0.8687409255,-0.024240329,1.0616740797,-0.072813812,5,PICE
NU,3,2,0.9127327731,-0.017859017,1.6848740978,-0.00100001,3.5,PINU
NU,3,3,0.935964422,-0.014757331,1.4918282783,-0.050339263,12,ABIE
NU,3,4,1.5421994155,-0.012611689,0.5104521601,-0.617908483,15,TSUG
NU,3,6,0.8818864587,-0.014896321,1.450516939,-0.00100001,3,LARI
NU,3,7,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,THUJ
NU,3,9,0.9367664464,-0.014486927,1.5114493263,-0.00100001,3,POPU
NU,3,10,1.0864577362,-0.011878174,0.76834317,-0.13742605,6.5,BETU
NU,3,11,0.9148694251,-0.014318118,0.8196533989,-0.00100001,NA,ACER
NU,3,12,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GENH
NU,3,71,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,JUNI
NU,3,72,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,TAXU
NU,3,73,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,CHAM
NU,3,121,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CARY
NU,3,122,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,JUGL
NU,3,123,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ALNU
NU,3,124,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,OSTR
NU,3,125,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CARP
NU,3,126,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,FAGU
NU,3,127,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,QUER
NU,3,128,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ULMU
NU,3,129,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MORU
NU,3,130,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,LIRI
NU,3,131,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MAGN
NU,3,132,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SASS
NU,3,133,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,PLAT
NU,3,134,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,PRUN
NU,3,135,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GLED
NU,3,136,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ROBI
NU,3,137,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,TILI
NU,3,138,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,NYSS
NU,3,139,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CORN
NU,3,140,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ARBU
NU,3,141,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,FRAX
NU,3,142,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SALI
NU,3,143,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GYMN
NU,3,144,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CELT
NU,3,145,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,AMEL
NU,3,146,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CORY
NU,3,147,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CRAT
NU,3,148,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ILEX
NU,3,149,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MALU
NU,3,150,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,NEMO
NU,3,151,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,RHUS
NU,3,152,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SORB
NU,3,153,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,VIBU
NU,3,154,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CAST
NU,3,155,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ASIM
NU,5,1,0.8687409255,-0.024240329,1.0616740797,-0.072813812,5,PICE
NU,5,2,0.9127327731,-0.017859017,1.6848740978,-0.00100001,3.5,PINU
NU,5,3,0.935964422,-0.014757331,1.4918282783,-0.050339263,12,ABIE
NU,5,4,1.5421994155,-0.012611689,0.5104521601,-0.617908483,15,TSUG
NU,5,6,0.8818864587,-0.014896321,1.450516939,-0.00100001,3,LARI
NU,5,7,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,THUJ
NU,5,9,0.9367664464,-0.014486927,1.5114493263,-0.00100001,3,POPU
NU,5,10,1.0864577362,-0.011878174,0.76834317,-0.13742605,6.5,BETU
NU,5,11,0.9148694251,-0.014318118,0.8196533989,-0.00100001,NA,ACER
NU,5,12,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GENH
NU,5,71,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,JUNI
NU,5,72,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,TAXU
NU,5,73,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,CHAM
NU,5,121,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CARY
NU,5,122,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,JUGL
NU,5,123,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ALNU
NU,5,124,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,OSTR
NU,5,125,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CARP
NU,5,126,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,FAGU
NU,5,127,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,QUER
NU,5,128,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ULMU
NU,5,129,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MORU
NU,5,130,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,LIRI
NU,5,131,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MAGN
NU,5,132,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SASS
NU,5,133,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,PLAT
NU,5,134,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,PRUN
NU,5,135,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GLED
NU,5,136,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ROBI
NU,5,137,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,TILI
NU,5,138,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,NYSS
NU,5,139,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CORN
NU,5,140,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ARBU
NU,5,141,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,FRAX
NU,5,142,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SALI
NU,5,143,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GYMN
NU,5,144,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CELT
NU,5,145,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,AMEL
NU,5,146,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CORY
NU,5,147,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CRAT
NU,5,148,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ILEX
NU,5,149,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MALU
NU,5,150,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,NEMO
NU,5,151,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,RHUS
NU,5,152,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SORB
NU,5,153,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,VIBU
NU,5,154,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CAST
NU,5,155,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ASIM
NU,15,1,0.8687409255,-0.024240329,1.0616740797,-0.072813812,5,PICE
NU,15,2,0.9127327731,-0.017859017,1.6848740978,-0.00100001,3.5,PINU
NU,15,3,0.935964422,-0.014757331,1.4918282783,-0.050339263,12,ABIE
NU,15,4,1.5421994155,-0.012611689,0.5104521601,-0.617908483,15,TSUG
NU,15,6,0.8818864587,-0.014896321,1.450516939,-0.00100001,3,LARI
NU,15,7,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,THUJ
NU,15,9,0.9367664464,-0.014486927,1.5114493263,-0.00100001,3,POPU
NU,15,10,1.0864577362,-0.011878174,0.76834317,-0.13742605,6.5,BETU
NU,15,11,0.9148694251,-0.014318118,0.8196533989,-0.00100001,NA,ACER
NU,15,12,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GENH
NU,15,71,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,JUNI
NU,15,72,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,TAXU
NU,15,73,0.925307404,-0.013757791,0.8179576936,-0.017228059,1,CHAM
NU,15,121,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CARY
NU,15,122,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,JUGL
NU,15,123,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ALNU
NU,15,124,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,OSTR
NU,15,125,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CARP
NU,15,126,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,FAGU
NU,15,127,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,QUER
NU,15,128,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ULMU
NU,15,129,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MORU
NU,15,130,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,LIRI
NU,15,131,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MAGN
NU,15,132,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SASS
NU,15,133,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,PLAT
NU,15,134,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,PRUN
NU,15,135,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GLED
NU,15,136,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ROBI
NU,15,137,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,TILI
NU,15,138,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,NYSS
NU,15,139,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CORN
NU,15,140,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ARBU
NU,15,141,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,FRAX
NU,15,142,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SALI
NU,15,143,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,GYMN
NU,15,144,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CELT
NU,15,145,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,AMEL
NU,15,146,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CORY
NU,15,147,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CRAT
NU,15,148,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ILEX
NU,15,149,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,MALU
NU,15,150,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,NEMO
NU,15,151,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,RHUS
NU,15,152,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,SORB
NU,15,153,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,VIBU
NU,15,154,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,CAST
NU,15,155,0.9148014695,-0.018901304,2.7306686686,-0.00100001,10,ASIM
ON,5,4,1.5421994155,-0.012611689,0.5104521601,-0.617908483,15,TSUG
ON,5,6,0.8818864587,-0.014896321,1.450516939,-0.00100001,3,LARI
ON,6,1,0.8590069331,-0.025035807,2.4382786233,-1e-8,5.5,PICE
ON,6,2,0.8987509338,-0.029174381,4.5718834463,-1e-8,10.5,PINU
ON,6,3,0.8428290256,-0.021865922,1.5795594816,-1e-8,3,ABIE
ON,6,4,1.5421994155,-0.012611689,0.5104521601,-0.617908483,15,TSUG
ON,6,6,0.8818864587,-0.014896321,1.450516939,-0.00100001,3,LARI
ON,6,7,0.9543010143,-0.004127714,0.20000001,-1e-8,NA,THUJ
ON,6,9,0.9165012506,-0.02196857,4.4917443129,-0.017868444,28.5,POPU
ON,6,10,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,BETU
ON,6,11,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,ACER
ON,6,12,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,GENH
ON,6,71,0.9543010143,-0.004127714,0.20000001,-1e-8,NA,JUNI
ON,6,72,0.9543010143,-0.004127714,0.20000001,-1e-8,NA,TAXU
ON,6,73,0.9543010143,-0.004127714,0.20000001,-1e-8,NA,CHAM
ON,6,121,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,CARY
ON,6,122,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,JUGL
ON,6,123,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,ALNU
ON,6,124,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,OSTR
ON,6,125,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,CARP
ON,6,126,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,FAGU
ON,6,127,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,QUER
ON,6,128,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,ULMU
ON,6,129,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,MORU
ON,6,130,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,LIRI
ON,6,131,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,MAGN
ON,6,132,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,SASS
ON,6,133,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,PLAT
ON,6,134,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,PRUN
ON,6,135,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,GLED
ON,6,136,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,ROBI
ON,6,137,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,TILI
ON,6,138,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,NYSS
ON,6,139,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,CORN
ON,6,140,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,ARBU
ON,6,141,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,FRAX
ON,6,142,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,SALI
ON,6,143,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,GYMN
ON,6,144,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,CELT
ON,6,145,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,AMEL
ON,6,146,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,CORY
ON,6,147,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,CRAT
ON,6,148,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,ILEX
ON,6,149,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,MALU
ON,6,150,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,NEMO
ON,6,151,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,RHUS
ON,6,152,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,SORB
ON,6,153,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,VIBU
ON,6,154,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,CAST
ON,6,155,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,ASIM
ON,7,4,1.0338041628,-0.012651366,0.7861984223,-0.12272132,6,TSUG
ON,7,6,1.89999999,-0.007226541,0.2665096689,-0.950726102,11,LARI
ON,8,1,0.8590069331,-0.025035807,2.4382786233,-1e-8,5.5,PICE
ON,8,2,0.8987509338,-0.029174381,4.5718834463,-1e-8,10.5,PINU
ON,8,3,0.8428290256,-0.021865922,1.5795594816,-1e-8,3,ABIE
ON,8,4,1.2832663734,-0.007155092,0.4911957499,-0.324996061,9,TSUG
ON,8,6,0.850794873,-0.014667021,1.2562427515,-0.00100001,2,LARI
ON,8,7,0.9543010143,-0.004127714,0.20000001,-1e-8,NA,THUJ
ON,8,9,0.9165012506,-0.02196857,4.4917443129,-0.017868444,28.5,POPU
ON,8,10,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,BETU
ON,8,11,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,ACER
ON,8,12,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,GENH
ON,8,71,0.9543010143,-0.004127714,0.20000001,-1e-8,NA,JUNI
ON,8,72,0.9543010143,-0.004127714,0.20000001,-1e-8,NA,TAXU
ON,8,73,0.9543010143,-0.004127714,0.20000001,-1e-8,NA,CHAM
ON,8,121,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,CARY
ON,8,122,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,JUGL
ON,8,123,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,ALNU
ON,8,124,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,OSTR
ON,8,125,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,CARP
ON,8,126,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,FAGU
ON,8,127,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,QUER
ON,8,128,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,ULMU
ON,8,129,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,MORU
ON,8,130,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,LIRI
ON,8,131,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,MAGN
ON,8,132,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,SASS
ON,8,133,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,PLAT
ON,8,134,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,PRUN
ON,8,135,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,GLED
ON,8,136,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,ROBI
ON,8,137,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,TILI
ON,8,138,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,NYSS
ON,8,139,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,CORN
ON,8,140,0.8009816481,-0.032271699,5.7752365505,-1e-8,13,ARBU
