juris_id,ecozone,canfi_genus,genus,a,b,k,cap,volm,count,rmse
BC,13,126,FAGU,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,127,QUER,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,128,ULMU,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,129,MORU,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,130,LIRI,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,131,MAGN,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,132,SASS,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,133,PLAT,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,134,PRUN,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,135,GLED,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,136,ROBI,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,137,TILI,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,138,NYSS,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,139,CORN,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,140,ARBU,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,141,FRAX,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,142,SALI,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,143,GYMN,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,144,CELT,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,145,AMEL,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,146,CORY,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,147,CRAT,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,148,ILEX,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,149,MALU,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,150,NEMO,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,151,RHUS,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,152,SORB,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,153,VIBU,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,154,CAST,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,13,155,ASIM,99.99999999,-2.202629612,0.9981158834,1.0427352122,879.85425498,19,0.00472801409999999
BC,14,1,PICE,0.2003550058,-0.677309647,0.99549913860000006,1.0213892238,1061.6165777,47,0.0032670923
BC,14,2,PINU,99.99999999,-2.257283737,1.0000364525,1.0397191547,873.00446379,39,0.0020294795
BC,14,3,ABIE,73.574457748,-2.389234531,1.0008527623,1.0342867314,948.14513294,33,0.00158725389999999
BC,14,4,TSUG,14.471059184,-1.787275912,1.0029147231,1.0377957261,879.86950309,38,0.01301025909999999
BC,14,5,PSEU,16.749738401,-1.935597145,1.0002337841,1.0466526054,1855.6885895,51,4.9076399999999e-4
BC,14,6,LARI,0.9030837561,-1.223324312,0.9995242723,1.014771267,795.06432589,31,8.6121349999999e-4
BC,14,7,THUJ,0.3718755976,-0.663187838,0.9912583318,1.0702603886,2473.4432956,43,0.01050081349999999
BC,14,8,GENC,0.2003550058,-0.677309647,0.99549913860000006,1.0213892238,1061.6165777,47,0.0032670923
BC,14,9,POPU,99.99999999,-2.168093113,0.9986224586,1.0524088822,650.5206809,31,0.0069829979
BC,14,10,BETU,0.7191215904,-1.043654415,0.9977443335,1.019765385,553.21248691,18,0.00418266319999999
BC,14,11,ACER,99.99999999,-2.168093113,0.9986224586,1.0524088822,650.5206809,31,0.0069829979
BC,14,12,GENH,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,71,JUNI,0.3718755976,-0.663187838,0.9912583318,1.0702603886,2473.4432956,43,0.01050081349999999
BC,14,72,TAXU,0.3718755976,-0.663187838,0.9912583318,1.0702603886,2473.4432956,43,0.01050081349999999
BC,14,73,CHAM,0.3718755976,-0.663187838,0.9912583318,1.0702603886,2473.4432956,43,0.01050081349999999
BC,14,121,CARY,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,122,JUGL,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,123,ALNU,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,124,OSTR,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,125,CARP,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,126,FAGU,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,127,QUER,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,128,ULMU,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,129,MORU,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,130,LIRI,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,131,MAGN,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,132,SASS,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,133,PLAT,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,134,PRUN,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,135,GLED,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,136,ROBI,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,137,TILI,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,138,NYSS,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,139,CORN,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,140,ARBU,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,141,FRAX,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,142,SALI,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,143,GYMN,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,144,CELT,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,145,AMEL,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,146,CORY,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,147,CRAT,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,148,ILEX,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,149,MALU,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,150,NEMO,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,151,RHUS,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,152,SORB,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,153,VIBU,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,154,CAST,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
BC,14,155,ASIM,99.99999999,-2.110098883,0.9953816041,1.0409082172,187.50573097,4,0.0053487624
NB,7,1,PICE,7.3625733526,-1.496467117,0.997588515,1.1999295188,315.23335358,16,0.012103901
NB,7,2,PINU,0,0,1,1,NA,NA,NA
NB,7,3,ABIE,24.796338579,-1.614661399,1.0158316218,1.3639982231,1001.1534439,16,0.05194393199999999
NB,7,4,TSUG,0,0,1,1,NA,NA,NA
NB,7,6,LARI,0,0,1,1,NA,NA,NA
NB,7,7,THUJ,99.99999999,-2.577526339,1.0007854987,1.0407621899,250.40558907,10,0.0120145244
NB,7,8,GENC,7.3625733526,-1.496467117,0.997588515,1.1999295188,315.23335358,16,0.012103901
NB,7,9,POPU,58.248942788,-1.62024594,1.0020627611,1.3234568191,1013.4041583,13,0.01499876269999999
NB,7,10,BETU,99.99999999,-1.579649885,0.9623357794,1.4081327004,1083.781035,12,0.0514647577
NB,7,11,ACER,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,12,GENH,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,71,JUNI,99.99999999,-2.577526339,1.0007854987,1.0407621899,250.40558907,10,0.0120145244
NB,7,72,TAXU,99.99999999,-2.577526339,1.0007854987,1.0407621899,250.40558907,10,0.0120145244
NB,7,73,CHAM,99.99999999,-2.577526339,1.0007854987,1.0407621899,250.40558907,10,0.0120145244
NB,7,121,CARY,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,122,JUGL,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,123,ALNU,0,0,1,1,1024.6580917000001,12,0.021359985
NB,7,124,OSTR,0,0,1,1,1024.6580917000001,12,0.021359985
NB,7,125,CARP,0,0,1,1,1024.6580917000001,12,0.021359985
NB,7,126,FAGU,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,127,QUER,0,0,1,1,1024.6580917000001,12,0.021359985
NB,7,128,ULMU,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,129,MORU,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,130,LIRI,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,131,MAGN,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,132,SASS,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,133,PLAT,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,134,PRUN,0,0,1,1,1024.6580917000001,12,0.021359985
NB,7,135,GLED,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,136,ROBI,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,137,TILI,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,138,NYSS,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,139,CORN,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,140,ARBU,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,141,FRAX,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,142,SALI,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,143,GYMN,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,144,CELT,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,145,AMEL,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,146,CORY,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,147,CRAT,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,148,ILEX,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,149,MALU,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,150,NEMO,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,151,RHUS,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,152,SORB,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
NB,7,153,VIBU,99.99999999,-1.877451484,0.9856111958,1.3151409294,1024.6580917000001,12,0.021359985
